0.000000000000000000e+00 3.375668460631309209e-03 4.012788869276473491e-03 4.893748560525101876e-03 7.734718119316696949e-03 7.741566487020123954e-03 4.565890251557519486e-02 5.111557670722427504e-02 5.111557670722444158e-02 5.843924619333906723e-02
0.000000000000000000e+00 2.971913736466769151e-03 3.812741191543400632e-03 4.601894967670050463e-03 7.292712896923236876e-03 7.297896100541656494e-03 4.393294877990822078e-02 4.942250912647716543e-02 4.942250912648038508e-02 5.686657772062275740e-02
0.000000000000000000e+00 2.610057679255095575e-03 3.662075001213904724e-03 4.364403226074065056e-03 6.891029595297526456e-03 6.895088637239643603e-03 4.208024400694942990e-02 4.757922159699617959e-02 4.757922159699812248e-02 5.504025861256561791e-02
0.000000000000000000e+00 2.284165935996007590e-03 3.556745369561797876e-03 4.177628884809603260e-03 6.527537089773882695e-03 6.531230865870318869e-03 4.013703265403545384e-02 4.562749828513640304e-02 4.562749828513695816e-02 5.299070534249783471e-02
0.000000000000000000e+00 1.989331102838831633e-03 3.494494429658101531e-03 4.039611006085741529e-03 6.201896230858983117e-03 6.206302896725079954e-03 3.812929516326046819e-02 4.360571734200957561e-02 4.360571734201101890e-02 5.075211933787093788e-02
0.000000000000000000e+00 1.721445259852127929e-03 3.474762195231184680e-03 3.949982350577974088e-03 5.915565649813658844e-03 5.922156957632374041e-03 3.607147665794258051e-02 4.154920564280056849e-02 4.154920564280478734e-02 4.836396027862893687e-02
0.000000000000000000e+00 1.477089664339903408e-03 3.498706674602169997e-03 3.909992180012533680e-03 5.671960954170884861e-03 5.682614770241123381e-03 3.396418593375893913e-02 3.949050488927641211e-02 3.949050488927885461e-02 4.587112534575621403e-02
0.000000000000000000e+00 1.253522518527727669e-03 3.569278766501371436e-03 3.922586447307030433e-03 5.476697690707132971e-03 5.493603556077197858e-03 3.179115055637415921e-02 3.745960657901825641e-02 3.745960657902758228e-02 4.332279758962931382e-02
0.000000000000000000e+00 1.048743271786167774e-03 3.691276883231897621e-03 3.992469756685657067e-03 5.337801626298044333e-03 5.363215953798960989e-03 2.951766830665980557e-02 3.548416437685419922e-02 3.548416437686474634e-02 4.077028984726349670e-02
0.000000000000000000e+00 8.615877768229918132e-04 3.871272889057975064e-03 4.126040251537621550e-03 5.265701709891268401e-03 5.301540579919383767e-03 2.709768008397595018e-02 3.358962961624589738e-02 3.358962961625266974e-02 3.773921778226096979e-02
0.000000000000000000e+00 6.917688660532661515e-04 4.117275782590801292e-03 4.331063524879885662e-03 5.272771385980368208e-03 5.320102817975569387e-03 2.450044311475019221e-02 3.179920425659366057e-02 3.179920425659477079e-02 3.223940249167833727e-02
0.000000000000000000e+00 5.397546645362627515e-04 4.438024077510704934e-03 4.615976223166895487e-03 5.372233130936598933e-03 5.430828054750369560e-03 2.175136961288737236e-02 2.733699166508873901e-02 3.013350948372006677e-02 3.013350948373083593e-02
0.000000000000000000e+00 4.064248455935004500e-04 4.841909618742534782e-03 4.988821800887888180e-03 5.576460643730407618e-03 5.644612042836949506e-03 1.894503390623314409e-02 2.299330938803412216e-02 2.860996474026811232e-02 2.860996474027532877e-02
0.000000000000000000e+00 2.925738295470603489e-04 5.335706851639310244e-03 5.455992130534714768e-03 5.895042508138215176e-03 5.969785672872318649e-03 1.620581415516975099e-02 1.917263607478603138e-02 2.724203161834415354e-02 2.724203161835481168e-02
0.000000000000000000e+00 1.984486458718182078e-04 5.923392862552834259e-03 6.021059921094917833e-03 6.333166027854164604e-03 6.410842730998567163e-03 1.363900649343530169e-02 1.584053513564986915e-02 2.603857796433606264e-02 2.603857796435660177e-02
0.000000000000000000e+00 1.234963375138509178e-04 6.605290748993075667e-03 6.683934090281784535e-03 6.890729550113827706e-03 6.967671214459181250e-03 1.131152087311615428e-02 1.296257829207725365e-02 2.500355472741533358e-02 2.500355472742255003e-02
0.000000000000000000e+00 6.635949652555872547e-05 7.377608605333096925e-03 7.440409941532943883e-03 7.562214515060561304e-03 7.635300923483745450e-03 9.255677953867613716e-03 1.050352281641997454e-02 2.413600984105601643e-02 2.413600984105646052e-02
0.000000000000000000e+00 2.503638532125318505e-05 7.479086403311518971e-03 8.232340807950766504e-03 8.282080415848325217e-03 8.337087486979921636e-03 8.404052526503669185e-03 8.426890569354195115e-03 2.343035639370660839e-02 2.343035639373702850e-02
0.000000000000000000e+00 2.896492322657095997e-06 5.975970811799791171e-03 6.697811432540889953e-03 9.160407602802345117e-03 9.199484075320563115e-03 9.203411074437228834e-03 9.262902012449503175e-03 2.287973180880820134e-02 2.287973180881652802e-02
0.000000000000000000e+00 2.005521955394939937e-05 4.738674358960137667e-03 5.288926514631531184e-03 1.015436557625470915e-02 1.015783750360654825e-02 1.018829408948618287e-02 1.020583629024551797e-02 2.242953434255512413e-02 2.247247491319270818e-02
0.000000000000000000e+00 2.903160910006086226e-05 3.719531206275883406e-03 4.138821504388823236e-03 1.114714496756064044e-02 1.118446737952405456e-02 1.119067207281365661e-02 1.120802299987611050e-02 2.176284226928915100e-02 2.179491168655756095e-02
